법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
4827010700,경상남도,밀양시,활성동,,7.0,1998-09-21,,
4827010800,경상남도,밀양시,가곡동,,8.0,1989-01-01,,
4827025000,경상남도,밀양시,삼랑진읍,,9.0,1995-01-01,,
4827025300,경상남도,밀양시,하남읍,,10.0,1995-01-01,,
4827031000,경상남도,밀양시,부북면,,11.0,1995-01-01,,
4827032000,경상남도,밀양시,상동면,,12.0,1995-01-01,,
4827033000,경상남도,밀양시,산외면,,13.0,1995-01-01,,
4827034000,경상남도,밀양시,산내면,,14.0,1995-01-01,,
4827035000,경상남도,밀양시,단장면,,15.0,1995-01-01,,
4827036000,경상남도,밀양시,상남면,,16.0,1995-01-01,,
4827037000,경상남도,밀양시,초동면,,17.0,1995-01-01,,
4827038000,경상남도,밀양시,무안면,,18.0,1995-01-01,,
4827039000,경상남도,밀양시,청도면,,19.0,1995-01-01,,
4831010100,경상남도,거제시,능포동,,1.0,1995-01-01,,
4831010200,경상남도,거제시,장승포동,,2.0,1995-01-01,,
4831010300,경상남도,거제시,두모동,,3.0,1995-01-01,,
4831010400,경상남도,거제시,아양동,,4.0,1995-01-01,,
4831010500,경상남도,거제시,아주동,,5.0,1995-01-01,,
4831010600,경상남도,거제시,옥포동,,6.0,1995-01-01,,
4831010700,경상남도,거제시,덕포동,,7.0,1995-01-01,,
4831010800,경상남도,거제시,장평동,,0.0,2008-07-01,,
4831010900,경상남도,거제시,고현동,,0.0,2008-07-01,,
4831011000,경상남도,거제시,상동동,,0.0,2008-07-01,,
4831011100,경상남도,거제시,문동동,,0.0,2008-07-01,,
4831011200,경상남도,거제시,삼거동,,0.0,2008-07-01,,
4831011300,경상남도,거제시,양정동,,0.0,2008-07-01,,
4831011400,경상남도,거제시,수월동,,0.0,2008-07-01,,
4831031000,경상남도,거제시,일운면,,9.0,1995-01-01,,
4831032000,경상남도,거제시,동부면,,10.0,1995-01-01,,
4831033000,경상남도,거제시,남부면,,11.0,1995-01-01,,
4831034000,경상남도,거제시,거제면,,12.0,1995-01-01,,
4831035000,경상남도,거제시,둔덕면,,13.0,1995-01-01,,
4831036000,경상남도,거제시,사등면,,14.0,1995-01-01,,
4831037000,경상남도,거제시,연초면,,15.0,1995-01-01,,
4831038000,경상남도,거제시,하청면,,16.0,1995-01-01,,
4831039000,경상남도,거제시,장목면,,17.0,1995-01-01,,
4833010100,경상남도,양산시,다방동,,1.0,1996-03-01,,
4833010200,경상남도,양산시,남부동,,2.0,1996-03-01,,
4833010300,경상남도,양산시,중부동,,3.0,1996-03-01,,
4833010400,경상남도,양산시,북부동,,4.0,1996-03-01,,
4833010500,경상남도,양산시,명곡동,,5.0,1996-03-01,,
4833010600,경상남도,양산시,신기동,,6.0,1996-03-01,,
4833010700,경상남도,양산시,북정동,,7.0,1996-03-01,,
4833010800,경상남도,양산시,산막동,,8.0,1996-03-01,,
4833010900,경상남도,양산시,호계동,,9.0,1996-03-01,,
4833011000,경상남도,양산시,교동,,10.0,1996-03-01,,
4833011100,경상남도,양산시,유산동,,11.0,1996-03-01,,
4833011200,경상남도,양산시,어곡동,,12.0,1996-03-01,,
4833011300,경상남도,양산시,용당동,,0.0,2007-04-01,,
4833011400,경상남도,양산시,삼호동,,0.0,2007-04-01,,
4833011500,경상남도,양산시,명동,,0.0,2007-04-01,,
4833011600,경상남도,양산시,주남동,,0.0,2007-04-01,,
4833011700,경상남도,양산시,소주동,,0.0,2007-04-01,,
4833011800,경상남도,양산시,주진동,,0.0,2007-04-01,,
4833011900,경상남도,양산시,평산동,,0.0,2007-04-01,,
4833012000,경상남도,양산시,덕계동,,0.0,2007-04-01,,
4833012100,경상남도,양산시,매곡동,,0.0,2007-04-01,,
4833025300,경상남도,양산시,물금읍,,14.0,1996-03-01,,
4833031000,경상남도,양산시,동면,,15.0,1996-03-01,,
4833032000,경상남도,양산시,원동면,,16.0,1996-03-01,,
4833033000,경상남도,양산시,상북면,,17.0,1996-03-01,,
4833034000,경상남도,양산시,하북면,,18.0,1996-03-01,,
4872025000,경상남도,의령군,의령읍,,1.0,1988-04-23,,
4872031000,경상남도,의령군,가례면,,2.0,1988-04-23,,
4872032000,경상남도,의령군,칠곡면,,3.0,1988-04-23,,
4872033000,경상남도,의령군,대의면,,4.0,1988-04-23,,
4872034000,경상남도,의령군,화정면,,5.0,1988-04-23,,
4872035000,경상남도,의령군,용덕면,,6.0,1988-04-23,,
4872036000,경상남도,의령군,정곡면,,7.0,1988-04-23,,
4872037000,경상남도,의령군,지정면,,8.0,1988-04-23,,
4872038000,경상남도,의령군,낙서면,,9.0,1988-04-23,,
4872039000,경상남도,의령군,부림면,,10.0,1988-04-23,,
4872040000,경상남도,의령군,봉수면,,11.0,1988-04-23,,
4872041500,경상남도,의령군,궁류면,,0.0,2003-07-16,,
4872042000,경상남도,의령군,유곡면,,13.0,1988-04-23,,
4873025000,경상남도,함안군,가야읍,,1.0,1988-04-23,,
4873025300,경상남도,함안군,칠원읍,,,2015-01-01,,
4873031000,경상남도,함안군,함안면,,2.0,1988-04-23,,
4873032000,경상남도,함안군,군북면,,3.0,1988-04-23,,
4873033000,경상남도,함안군,법수면,,4.0,1988-04-23,,
4873034000,경상남도,함안군,대산면,,5.0,1988-04-23,,
4873035000,경상남도,함안군,칠서면,,6.0,1988-04-23,,
4873036000,경상남도,함안군,칠북면,,7.0,1988-04-23,,
4873038000,경상남도,함안군,산인면,,9.0,1988-04-23,,
4873039000,경상남도,함안군,여항면,,10.0,1988-04-23,,
4874025000,경상남도,창녕군,창녕읍,,1.0,1988-04-23,,
4874025300,경상남도,창녕군,남지읍,,2.0,1988-04-23,,
4874031000,경상남도,창녕군,고암면,,3.0,1988-04-23,,
4874032000,경상남도,창녕군,성산면,,4.0,1988-04-23,,
4874033000,경상남도,창녕군,대합면,,5.0,1988-04-23,,
4874034000,경상남도,창녕군,이방면,,6.0,1988-04-23,,
4874035000,경상남도,창녕군,유어면,,7.0,1988-04-23,,
4874036000,경상남도,창녕군,대지면,,8.0,1988-04-23,,
4874037000,경상남도,창녕군,계성면,,9.0,1988-04-23,,
4874038000,경상남도,창녕군,영산면,,10.0,1988-04-23,,
4874039000,경상남도,창녕군,장마면,,11.0,1988-04-23,,
4874040000,경상남도,창녕군,도천면,,12.0,1988-04-23,,
4874041000,경상남도,창녕군,길곡면,,13.0,1988-04-23,,
4874042000,경상남도,창녕군,부곡면,,14.0,1988-04-23,,
4882025000,경상남도,고성군,고성읍,,1.0,1988-04-23,,
4882031000,경상남도,고성군,삼산면,,2.0,1988-04-23,,
4882032000,경상남도,고성군,하일면,,3.0,1988-04-23,,
4882033000,경상남도,고성군,하이면,,4.0,1988-04-23,,
4882034000,경상남도,고성군,상리면,,5.0,1988-04-23,,
4882035000,경상남도,고성군,대가면,,6.0,1988-04-23,,
4882036000,경상남도,고성군,영현면,,7.0,1988-04-23,,
4882037000,경상남도,고성군,영오면,,8.0,1988-04-23,,
4882038000,경상남도,고성군,개천면,,9.0,1988-04-23,,
4882039000,경상남도,고성군,구만면,,10.0,1988-04-23,,
4882040000,경상남도,고성군,회화면,,11.0,1988-04-23,,
4882041000,경상남도,고성군,마암면,,12.0,1988-04-23,,
4882042000,경상남도,고성군,동해면,,13.0,1988-04-23,,
4882043000,경상남도,고성군,거류면,,14.0,1988-04-23,,
4884025000,경상남도,남해군,남해읍,,1.0,1988-04-23,,
4884031000,경상남도,남해군,이동면,,2.0,1988-04-23,,
4884032000,경상남도,남해군,상주면,,3.0,1988-04-23,,
4884033000,경상남도,남해군,삼동면,,4.0,1988-04-23,,
4884034000,경상남도,남해군,미조면,,5.0,1988-04-23,,
4884035000,경상남도,남해군,남면,,6.0,1988-04-23,,
4884036000,경상남도,남해군,서면,,7.0,1988-04-23,,
4884037000,경상남도,남해군,고현면,,8.0,1988-04-23,,
4884038000,경상남도,남해군,설천면,,9.0,1988-04-23,,
4884039000,경상남도,남해군,창선면,,10.0,1988-04-23,,
4885025000,경상남도,하동군,하동읍,,1.0,1988-04-23,,
4885031000,경상남도,하동군,화개면,,2.0,1988-04-23,,
4885032000,경상남도,하동군,악양면,,3.0,1988-04-23,,
4885033000,경상남도,하동군,적량면,,4.0,1988-04-23,,
4885034000,경상남도,하동군,횡천면,,5.0,1988-04-23,,
4885035000,경상남도,하동군,고전면,,6.0,1988-04-23,,
4885036000,경상남도,하동군,금남면,,7.0,1988-04-23,,
4885037000,경상남도,하동군,진교면,,8.0,1988-04-23,,
4885038000,경상남도,하동군,양보면,,9.0,1988-04-23,,
4885039000,경상남도,하동군,북천면,,10.0,1988-04-23,,
4885040000,경상남도,하동군,청암면,,11.0,1988-04-23,,
4885041000,경상남도,하동군,옥종면,,12.0,1988-04-23,,
4885042000,경상남도,하동군,금성면,,13.0,1989-04-01,,
4886025000,경상남도,산청군,산청읍,,1.0,1988-04-23,,
4886031000,경상남도,산청군,차황면,,2.0,1988-04-23,,
4886032000,경상남도,산청군,오부면,,3.0,1988-04-23,,
4886033000,경상남도,산청군,생초면,,4.0,1988-04-23,,
4886034000,경상남도,산청군,금서면,,5.0,1988-04-23,,
4886035000,경상남도,산청군,삼장면,,6.0,1988-04-23,,
4886036000,경상남도,산청군,시천면,,7.0,1988-04-23,,
4886037000,경상남도,산청군,단성면,,8.0,1988-04-23,,
4886038000,경상남도,산청군,신안면,,9.0,1988-04-23,,
4886039000,경상남도,산청군,생비량면,,10.0,1988-04-23,,
4886040000,경상남도,산청군,신등면,,11.0,1988-04-23,,
4887025000,경상남도,함양군,함양읍,,1.0,1988-04-23,,
4887031000,경상남도,함양군,마천면,,2.0,1988-04-23,,
4887032000,경상남도,함양군,휴천면,,3.0,1988-04-23,,
4887033000,경상남도,함양군,유림면,,4.0,1988-04-23,,
4887034000,경상남도,함양군,수동면,,5.0,1988-04-23,,
4887035000,경상남도,함양군,지곡면,,6.0,1988-04-23,,
4887036000,경상남도,함양군,안의면,,7.0,1988-04-23,,
4887037000,경상남도,함양군,서하면,,8.0,1988-04-23,,
4887038000,경상남도,함양군,서상면,,9.0,1988-04-23,,
4887039000,경상남도,함양군,백전면,,10.0,1988-04-23,,
4887040000,경상남도,함양군,병곡면,,11.0,1988-04-23,,
4888025000,경상남도,거창군,거창읍,,1.0,,,20240100.0
4888031000,경상남도,거창군,주상면,,2.0,,,20240200.0
4888032000,경상남도,거창군,웅양면,,3.0,,,20240300.0
4888033000,경상남도,거창군,고제면,,4.0,,,20240400.0
4888034000,경상남도,거창군,북상면,,5.0,,,20240500.0
4888035000,경상남도,거창군,위천면,,6.0,,,20240600.0
4888036000,경상남도,거창군,마리면,,7.0,,,20240700.0
4888037000,경상남도,거창군,남상면,,8.0,,,20240800.0
4888038000,경상남도,거창군,남하면,,9.0,,,20240900.0
4888039000,경상남도,거창군,신원면,,10.0,,,20241000.0
4888040000,경상남도,거창군,가조면,,11.0,,,20241100.0
4888041000,경상남도,거창군,가북면,,12.0,,,20241200.0
4889025000,경상남도,합천군,합천읍,,1.0,1988-04-23,,
4889031000,경상남도,합천군,봉산면,,2.0,1988-04-23,,
4889032000,경상남도,합천군,묘산면,,3.0,1988-04-23,,
4889033000,경상남도,합천군,가야면,,4.0,1988-04-23,,
4889034000,경상남도,합천군,야로면,,5.0,1988-04-23,,
4889035000,경상남도,합천군,율곡면,,6.0,1988-04-23,,
4889036000,경상남도,합천군,초계면,,7.0,1988-04-23,,
4889037000,경상남도,합천군,쌍책면,,8.0,1988-04-23,,
4889038000,경상남도,합천군,덕곡면,,9.0,1988-04-23,,
4889039000,경상남도,합천군,청덕면,,10.0,1988-04-23,,
4889040000,경상남도,합천군,적중면,,11.0,1988-04-23,,
4889041000,경상남도,합천군,대양면,,12.0,1988-04-23,,
4889042000,경상남도,합천군,쌍백면,,13.0,1988-04-23,,
4889043000,경상남도,합천군,삼가면,,14.0,1988-04-23,,
4889044000,경상남도,합천군,가회면,,15.0,1988-04-23,,
4889045000,경상남도,합천군,대병면,,16.0,1988-04-23,,
4889046000,경상남도,합천군,용주면,,17.0,1988-04-23,,
5011010100,제주특별자치도,제주시,일도일동,,0.0,2006-07-01,,4911010100.0
5011010200,제주특별자치도,제주시,일도이동,,0.0,2006-07-01,,4911010200.0
5011010300,제주특별자치도,제주시,이도일동,,0.0,2006-07-01,,4911010300.0
5011010400,제주특별자치도,제주시,이도이동,,0.0,2006-07-01,,4911010400.0
5011010500,제주특별자치도,제주시,삼도일동,,0.0,2006-07-01,,4911010500.0
5011010600,제주특별자치도,제주시,삼도이동,,0.0,2006-07-01,,4911010600.0
5011010700,제주특별자치도,제주시,건입동,,0.0,2006-07-01,,4911010700.0
5011010800,제주특별자치도,제주시,용담일동,,0.0,2006-07-01,,4911010800.0
5011010900,제주특별자치도,제주시,용담이동,,0.0,2006-07-01,,4911010900.0
5011011000,제주특별자치도,제주시,용담삼동,,0.0,2006-07-01,,4911011000.0
5011011100,제주특별자치도,제주시,화북일동,,0.0,2006-07-01,,4911011100.0
5011011200,제주특별자치도,제주시,화북이동,,0.0,2006-07-01,,4911011200.0
5011011300,제주특별자치도,제주시,삼양일동,,0.0,2006-07-01,,4911011300.0
5011011400,제주특별자치도,제주시,삼양이동,,0.0,2006-07-01,,4911011400.0
5011011500,제주특별자치도,제주시,삼양삼동,,0.0,2006-07-01,,4911011500.0
5011011600,제주특별자치도,제주시,봉개동,,0.0,2006-07-01,,4911011600.0
5011011700,제주특별자치도,제주시,아라일동,,0.0,2006-07-01,,4911011700.0
5011011800,제주특별자치도,제주시,아라이동,,0.0,2006-07-01,,4911011800.0
5011011900,제주특별자치도,제주시,오라일동,,0.0,2006-07-01,,4911011900.0
5011012000,제주특별자치도,제주시,오라이동,,0.0,2006-07-01,,4911012000.0
5011012100,제주특별자치도,제주시,오라삼동,,0.0,2006-07-01,,4911012100.0
5011012200,제주특별자치도,제주시,노형동,,0.0,2006-07-01,,4911012200.0
5011012300,제주특별자치도,제주시,외도일동,,0.0,2006-07-01,,4911012300.0
5011012400,제주특별자치도,제주시,외도이동,,0.0,2006-07-01,,4911012400.0
5011012500,제주특별자치도,제주시,이호일동,,0.0,2006-07-01,,4911012500.0
5011012600,제주특별자치도,제주시,이호이동,,0.0,2006-07-01,,4911012600.0
5011012700,제주특별자치도,제주시,도두일동,,0.0,2006-07-01,,4911012700.0
5011012800,제주특별자치도,제주시,도두이동,,0.0,2006-07-01,,4911012800.0
5011012900,제주특별자치도,제주시,도남동,,0.0,2006-07-01,,4911012900.0
5011013000,제주특별자치도,제주시,도련일동,,0.0,2006-07-01,,4911013000.0
5011013100,제주특별자치도,제주시,도련이동,,0.0,2006-07-01,,4911013100.0
5011013200,제주특별자치도,제주시,용강동,,0.0,2006-07-01,,4911013200.0
5011013300,제주특별자치도,제주시,회천동,,0.0,2006-07-01,,4911013300.0
5011013400,제주특별자치도,제주시,오등동,,0.0,2006-07-01,,4911013400.0
5011013500,제주특별자치도,제주시,월평동,,0.0,2006-07-01,,4911013500.0
5011013600,제주특별자치도,제주시,영평동,,0.0,2006-07-01,,4911013600.0
5011013700,제주특별자치도,제주시,연동,,0.0,2006-07-01,,4911013700.0
5011013800,제주특별자치도,제주시,도평동,,0.0,2006-07-01,,4911013800.0
5011013900,제주특별자치도,제주시,해안동,,0.0,2006-07-01,,4911013900.0
5011014000,제주특별자치도,제주시,내도동,,0.0,2006-07-01,,4911014000.0
5011025000,제주특별자치도,제주시,한림읍,,0.0,2006-07-01,,4971025000.0
5011025300,제주특별자치도,제주시,애월읍,,0.0,2006-07-01,,4971025300.0
5011025600,제주특별자치도,제주시,구좌읍,,0.0,2006-07-01,,4971025600.0
5011025900,제주특별자치도,제주시,조천읍,,0.0,2006-07-01,,4971025900.0
5011031000,제주특별자치도,제주시,한경면,,0.0,2006-07-01,,4971031000.0
5011032000,제주특별자치도,제주시,추자면,,0.0,2006-07-01,,4971032000.0
5011033000,제주특별자치도,제주시,우도면,,0.0,2006-07-01,,4971033000.0
5013010100,제주특별자치도,서귀포시,서귀동,,0.0,2006-07-01,,4913010100.0
5013010200,제주특별자치도,서귀포시,법환동,,0.0,2006-07-01,,4913010200.0
5013010300,제주특별자치도,서귀포시,서호동,,0.0,2006-07-01,,4913010300.0
5013010400,제주특별자치도,서귀포시,호근동,,0.0,2006-07-01,,4913010400.0
5013010500,제주특별자치도,서귀포시,동홍동,,0.0,2006-07-01,,4913010500.0
5013010600,제주특별자치도,서귀포시,서홍동,,0.0,2006-07-01,,4913010600.0
5013010700,제주특별자치도,서귀포시,상효동,,0.0,2006-07-01,,4913010700.0
5013010800,제주특별자치도,서귀포시,하효동,,0.0,2006-07-01,,4913010800.0
5013010900,제주특별자치도,서귀포시,신효동,,0.0,2006-07-01,,4913010900.0
5013011000,제주특별자치도,서귀포시,보목동,,0.0,2006-07-01,,4913011000.0
5013011100,제주특별자치도,서귀포시,토평동,,0.0,2006-07-01,,4913011100.0
5013011200,제주특별자치도,서귀포시,중문동,,0.0,2006-07-01,,4913011200.0
5013011300,제주특별자치도,서귀포시,회수동,,0.0,2006-07-01,,4913011300.0
5013011400,제주특별자치도,서귀포시,대포동,,0.0,2006-07-01,,4913011400.0
5013011500,제주특별자치도,서귀포시,월평동,,0.0,2006-07-01,,4913011500.0
5013011600,제주특별자치도,서귀포시,강정동,,0.0,2006-07-01,,4913011600.0
5013011700,제주특별자치도,서귀포시,도순동,,0.0,2006-07-01,,4913011700.0
5013011800,제주특별자치도,서귀포시,하원동,,0.0,2006-07-01,,4913011800.0
5013011900,제주특별자치도,서귀포시,색달동,,0.0,2006-07-01,,4913011900.0
5013012000,제주특별자치도,서귀포시,상예동,,0.0,2006-07-01,,4913012000.0
5013012100,제주특별자치도,서귀포시,하예동,,0.0,2006-07-01,,4913012100.0
5013012200,제주특별자치도,서귀포시,영남동,,0.0,2006-07-01,,4913012200.0
5013025000,제주특별자치도,서귀포시,대정읍,,0.0,2006-07-01,,4972025000.0
5013025300,제주특별자치도,서귀포시,남원읍,,0.0,2006-07-01,,4972025300.0
5013025900,제주특별자치도,서귀포시,성산읍,,0.0,2006-07-01,,4972025900.0
5013031000,제주특별자치도,서귀포시,안덕면,,0.0,2006-07-01,,4972031000.0
5013032000,제주특별자치도,서귀포시,표선면,,0.0,2006-07-01,,4972032000.0
5111010100,강원특별자치도,춘천시,봉의동,,1.0,2023-06-09,,
5111010200,강원특별자치도,춘천시,요선동,,2.0,2023-06-09,,
5111010300,강원특별자치도,춘천시,낙원동,,3.0,2023-06-09,,
5111010400,강원특별자치도,춘천시,중앙로1가,,4.0,2023-06-09,,
5111010500,강원특별자치도,춘천시,중앙로2가,,5.0,2023-06-09,,
5111010600,강원특별자치도,춘천시,중앙로3가,,6.0,2023-06-09,,
5111010700,강원특별자치도,춘천시,옥천동,,7.0,2023-06-09,,
5111010800,강원특별자치도,춘천시,조양동,,8.0,2023-06-09,,
5111010900,강원특별자치도,춘천시,죽림동,,9.0,2023-06-09,,
5111011000,강원특별자치도,춘천시,운교동,,10.0,2023-06-09,,
5111011100,강원특별자치도,춘천시,약사동,,11.0,2023-06-09,,
5111011200,강원특별자치도,춘천시,효자동,,12.0,2023-06-09,,
5111011300,강원특별자치도,춘천시,소양로1가,,13.0,2023-06-09,,
5111011400,강원특별자치도,춘천시,소양로2가,,14.0,2023-06-09,,
5111011500,강원특별자치도,춘천시,소양로3가,,15.0,2023-06-09,,
5111011600,강원특별자치도,춘천시,소양로4가,,16.0,2023-06-09,,
5111011700,강원특별자치도,춘천시,근화동,,17.0,2023-06-09,,
5111011800,강원특별자치도,춘천시,우두동,,18.0,2023-06-09,,
5111011900,강원특별자치도,춘천시,사농동,,19.0,2023-06-09,,
5111012000,강원특별자치도,춘천시,후평동,,20.0,2023-06-09,,
5111012100,강원특별자치도,춘천시,온의동,,21.0,2023-06-09,,
5111012200,강원특별자치도,춘천시,교동,,22.0,2023-06-09,,
5111012300,강원특별자치도,춘천시,퇴계동,,23.0,2023-06-09,,
5111012400,강원특별자치도,춘천시,석사동,,24.0,2023-06-09,,
5111012500,강원특별자치도,춘천시,삼천동,,25.0,2023-06-09,,
5111012600,강원특별자치도,춘천시,칠전동,,26.0,2023-06-09,,
5111012700,강원특별자치도,춘천시,송암동,,27.0,2023-06-09,,
5111012800,강원특별자치도,춘천시,신동,,28.0,2023-06-09,,
5111012900,강원특별자치도,춘천시,중도동,,29.0,2023-06-09,,
5111025000,강원특별자치도,춘천시,신북읍,,30.0,2023-06-09,,
5111031000,강원특별자치도,춘천시,동면,,31.0,2023-06-09,,
5111032000,강원특별자치도,춘천시,동산면,,32.0,2023-06-09,,
5111033000,강원특별자치도,춘천시,신동면,,33.0,2023-06-09,,
5111034000,강원특별자치도,춘천시,남면,,34.0,2023-06-09,,
5111035000,강원특별자치도,춘천시,서면,,35.0,2023-06-09,,
5111036000,강원특별자치도,춘천시,사북면,,36.0,2023-06-09,,
5111038000,강원특별자치도,춘천시,북산면,,37.0,2023-06-09,,
5111039000,강원특별자치도,춘천시,동내면,,38.0,2023-06-09,,
5111040000,강원특별자치도,춘천시,남산면,,39.0,2023-06-09,,
5113010100,강원특별자치도,원주시,중앙동,,1.0,2023-06-09,,
5113010200,강원특별자치도,원주시,평원동,,2.0,2023-06-09,,
5113010300,강원특별자치도,원주시,원동,,3.0,2023-06-09,,
5113010400,강원특별자치도,원주시,인동,,4.0,2023-06-09,,
5113010500,강원특별자치도,원주시,개운동,,5.0,2023-06-09,,
5113010600,강원특별자치도,원주시,명륜동,,6.0,2023-06-09,,
5113010700,강원특별자치도,원주시,단구동,,7.0,2023-06-09,,
5113010800,강원특별자치도,원주시,일산동,,8.0,2023-06-09,,
5113010900,강원특별자치도,원주시,학성동,,9.0,2023-06-09,,
5113011000,강원특별자치도,원주시,단계동,,10.0,2023-06-09,,
5113011100,강원특별자치도,원주시,우산동,,11.0,2023-06-09,,
5113011200,강원특별자치도,원주시,태장동,,12.0,2023-06-09,,
5113011300,강원특별자치도,원주시,봉산동,,13.0,2023-06-09,,
5113011400,강원특별자치도,원주시,행구동,,14.0,2023-06-09,,
5113011500,강원특별자치도,원주시,무실동,,15.0,2023-06-09,,
5113011600,강원특별자치도,원주시,관설동,,16.0,2023-06-09,,
5113011700,강원특별자치도,원주시,반곡동,,17.0,2023-06-09,,
5113011800,강원특별자치도,원주시,가현동,,18.0,2023-06-09,,
5113025000,강원특별자치도,원주시,문막읍,,19.0,2023-06-09,,
5113031000,강원특별자치도,원주시,소초면,,20.0,2023-06-09,,
5113032000,강원특별자치도,원주시,호저면,,21.0,2023-06-09,,
5113033000,강원특별자치도,원주시,지정면,,22.0,2023-06-09,,
5113035000,강원특별자치도,원주시,부론면,,23.0,2023-06-09,,
5113036000,강원특별자치도,원주시,귀래면,,24.0,2023-06-09,,
5113037000,강원특별자치도,원주시,흥업면,,25.0,2023-06-09,,
5113038000,강원특별자치도,원주시,판부면,,26.0,2023-06-09,,
5113039000,강원특별자치도,원주시,신림면,,27.0,2023-06-09,,
5115010100,강원특별자치도,강릉시,홍제동,,1.0,2023-06-09,,
5115010200,강원특별자치도,강릉시,남문동,,2.0,2023-06-09,,
5115010300,강원특별자치도,강릉시,명주동,,3.0,2023-06-09,,
5115010400,강원특별자치도,강릉시,성내동,,4.0,2023-06-09,,
5115010500,강원특별자치도,강릉시,임당동,,5.0,2023-06-09,,
5115010600,강원특별자치도,강릉시,금학동,,6.0,2023-06-09,,
5115010700,강원특별자치도,강릉시,용강동,,7.0,2023-06-09,,
5115010800,강원특별자치도,강릉시,성남동,,8.0,2023-06-09,,
5115010900,강원특별자치도,강릉시,옥천동,,9.0,2023-06-09,,
5115011000,강원특별자치도,강릉시,교동,,10.0,2023-06-09,,
5115011100,강원특별자치도,강릉시,포남동,,11.0,2023-06-09,,
5115011200,강원특별자치도,강릉시,초당동,,12.0,2023-06-09,,
5115011300,강원특별자치도,강릉시,강문동,,13.0,2023-06-09,,
5115011400,강원특별자치도,강릉시,송정동,,0.0,2023-06-09,,
5115011500,강원특별자치도,강릉시,견소동,,14.0,2023-06-09,,
5115011600,강원특별자치도,강릉시,내곡동,,15.0,2023-06-09,,
5115011700,강원특별자치도,강릉시,회산동,,16.0,2023-06-09,,
5115011800,강원특별자치도,강릉시,장현동,,17.0,2023-06-09,,
5115011900,강원특별자치도,강릉시,박월동,,18.0,2023-06-09,,
5115012000,강원특별자치도,강릉시,담산동,,19.0,2023-06-09,,
5115012100,강원특별자치도,강릉시,노암동,,20.0,2023-06-09,,
5115012200,강원특별자치도,강릉시,유산동,,21.0,2023-06-09,,
5115012300,강원특별자치도,강릉시,월호평동,,22.0,2023-06-09,,
5115012400,강원특별자치도,강릉시,신석동,,23.0,2023-06-09,,
5115012500,강원특별자치도,강릉시,입암동,,24.0,2023-06-09,,
5115012600,강원특별자치도,강릉시,청량동,,25.0,2023-06-09,,
5115012700,강원특별자치도,강릉시,두산동,,26.0,2023-06-09,,
5115012800,강원특별자치도,강릉시,학동,,27.0,2023-06-09,,
5115012900,강원특별자치도,강릉시,병산동,,28.0,2023-06-09,,
5115013000,강원특별자치도,강릉시,남항진동,,29.0,2023-06-09,,
5115013100,강원특별자치도,강릉시,유천동,,30.0,2023-06-09,,
5115013200,강원특별자치도,강릉시,지변동,,31.0,2023-06-09,,
5115013300,강원특별자치도,강릉시,죽헌동,,32.0,2023-06-09,,
5115013400,강원특별자치도,강릉시,대전동,,33.0,2023-06-09,,
5115013500,강원특별자치도,강릉시,운정동,,34.0,2023-06-09,,
5115013600,강원특별자치도,강릉시,난곡동,,35.0,2023-06-09,,
5115013700,강원특별자치도,강릉시,저동,,36.0,2023-06-09,,
5115013800,강원특별자치도,강릉시,안현동,,37.0,2023-06-09,,
5115013900,강원특별자치도,강릉시,운산동,,38.0,2023-06-09,,
5115025000,강원특별자치도,강릉시,주문진읍,,39.0,2023-06-09,,
5115031000,강원특별자치도,강릉시,성산면,,40.0,2023-06-09,,
5115032000,강원특별자치도,강릉시,왕산면,,41.0,2023-06-09,,
5115033000,강원특별자치도,강릉시,구정면,,42.0,2023-06-09,,
5115034000,강원특별자치도,강릉시,강동면,,43.0,2023-06-09,,
5115035000,강원특별자치도,강릉시,옥계면,,44.0,2023-06-09,,
5115036000,강원특별자치도,강릉시,사천면,,45.0,2023-06-09,,
5115037000,강원특별자치도,강릉시,연곡면,,46.0,2023-06-09,,
5117010100,강원특별자치도,동해시,천곡동,,1.0,2023-06-09,,
5117010200,강원특별자치도,동해시,평릉동,,2.0,2023-06-09,,
5117010300,강원특별자치도,동해시,송정동,,3.0,2023-06-09,,
5117010400,강원특별자치도,동해시,용정동,,4.0,2023-06-09,,
5117010500,강원특별자치도,동해시,지흥동,,5.0,2023-06-09,,
5117010600,강원특별자치도,동해시,효가동,,6.0,2023-06-09,,
5117010700,강원특별자치도,동해시,동회동,,7.0,2023-06-09,,
5117010800,강원특별자치도,동해시,나안동,,8.0,2023-06-09,,
5117010900,강원특별자치도,동해시,쇄운동,,9.0,2023-06-09,,
5117011000,강원특별자치도,동해시,부곡동,,10.0,2023-06-09,,
5117011100,강원특별자치도,동해시,발한동,,11.0,2023-06-09,,
5117011200,강원특별자치도,동해시,북평동,,12.0,2023-06-09,,
5117011300,강원특별자치도,동해시,구미동,,13.0,2023-06-09,,
5117011400,강원특별자치도,동해시,추암동,,14.0,2023-06-09,,
5117011500,강원특별자치도,동해시,구호동,,15.0,2023-06-09,,
5117011600,강원특별자치도,동해시,단봉동,,16.0,2023-06-09,,
5117011700,강원특별자치도,동해시,지가동,,17.0,2023-06-09,,
5117011800,강원특별자치도,동해시,이도동,,18.0,2023-06-09,,
5117011900,강원특별자치도,동해시,귀운동,,19.0,2023-06-09,,
